dataset,method,seed,C,tol,time_s,n_iter,primal_obj,accuracy,precision,recall,f1,auc
cod_rna,DCD_L1_perm,242,0.001,0.1,0.31017112731933594,12,16.02867708830935,0.9548718156741847,0.8889589905362776,0.7135381498987171,0.7916471579735931,0.9847039817245584
cod_rna,DCD_L1_perm,42,0.001,0.01,1.4846768379211426,65,16.0879178951193,0.9557236735356158,0.8877826177141672,0.7227288078351908,0.7967979149213441,0.9852129498363548
cod_rna,DCD_L1_perm,142,0.001,0.01,1.408613681793213,59,16.01630917570249,0.9552774622748661,0.8805178268251274,0.7164565705404938,0.7900599828620394,0.9843274934085738
cod_rna,DCD_L1_perm,242,0.001,0.01,1.415595531463623,61,16.02854682401277,0.9548718156741847,0.8887954593231028,0.7137069547602971,0.791686171706769,0.9847120561848577
cod_rna,DCD_L1_perm,42,0.001,0.001,7.876517057418823,349,16.08791682770981,0.9557033912055817,0.887920298879203,0.7223910840932117,0.7966480446927374,0.9852139813331925
cod_rna,DCD_L1_perm,142,0.001,0.001,6.265554189682007,279,16.01630775813685,0.9552977446049002,0.8808664259927798,0.7162838887929546,0.7900952380952381,0.9843281323385799
cod_rna,DCD_L1_perm,242,0.001,0.001,5.726555824279785,258,16.028418369091497,0.9550137919844232,0.8883067896060352,0.7155638082376773,0.7926327599102468,0.9847135854681818
cod_rna,DCD_L1_perm,42,0.001,0.0001,22.99963402748108,962,16.087914056224662,0.9556831088755476,0.8877360448225773,0.7223910840932117,0.7965738758029979,0.9852139112692563
cod_rna,DCD_L1_perm,142,0.001,0.0001,109.04495477676392,1284,16.01630719500629,0.9552774622748661,0.8805178268251274,0.7164565705404938,0.7900599828620394,0.9843288506387731
cod_rna,DCD_L1_perm,242,0.001,0.0001,20.104384422302246,938,16.02841509654737,0.9549935096543891,0.888283378746594,0.7153950033760972,0.7925198690977092,0.9847138656422258
news20,DCD_L1_perm,42,0.001,1.0,168.12021350860596,2606,0.05445820971996475,0.969661610268378,0.9574873096446701,0.9843444227005871,0.9707301383081377,0.9944205654930098
news20,DCD_L1_perm,142,0.001,1.0,179.11540722846985,2888,0.06343877611104094,0.9678279713285548,0.9525500322788896,0.9846513179846513,0.9683347005742412,0.9947591940152456
news20,DCD_L1_perm,242,0.001,1.0,197.1778757572174,3109,0.059180629262924604,0.9694949158193032,0.9566202654580771,0.9836884154460719,0.9699655342195963,0.9951944985984187
news20,DCD_L1_perm,42,0.001,0.1,Timeout >500s
news20,DCD_L1_perm,142,0.001,0.1,Skipped (prior timeout)
news20,DCD_L1_perm,242,0.001,0.1,Skipped (prior timeout)
news20,DCD_L1_perm,42,0.001,0.01,Skipped (prior timeout)
news20,DCD_L1_perm,142,0.001,0.01,Skipped (prior timeout)
news20,DCD_L1_perm,242,0.001,0.01,Skipped (prior timeout)
news20,DCD_L1_perm,42,0.001,0.001,Skipped (prior timeout)
news20,DCD_L1_perm,142,0.001,0.001,Skipped (prior timeout)
news20,DCD_L1_perm,242,0.001,0.001,Skipped (prior timeout)
news20,DCD_L1_perm,42,0.001,0.0001,Skipped (prior timeout)
news20,DCD_L1_perm,142,0.001,0.0001,Skipped (prior timeout)
news20,DCD_L1_perm,242,0.001,0.0001,Skipped (prior timeout)
rcv1,DCD_L1_perm,42,0.001,1.0,2.093174934387207,33,0.16137861777337686,0.9540589494483781,0.9586935638808838,0.9522900763358778,0.9554810914313069,0.9853837252638136
rcv1,DCD_L1_perm,142,0.001,1.0,3.356348991394043,57,0.15814270776974823,0.9543882759756298,0.9527977492966552,0.9603024574669187,0.9565353836497725,0.9839543349041769
rcv1,DCD_L1_perm,242,0.001,1.0,3.3620731830596924,60,0.15791943888247123,0.9489543882759757,0.9577146546158812,0.9431023521932613,0.9503523382447149,0.9820270576396923
rcv1,DCD_L1_perm,42,0.001,0.1,2.647338628768921,44,0.1567360872974753,0.954223612712004,0.9587067861715749,0.9526081424936387,0.9556477345245692,0.9853667849017068
rcv1,DCD_L1_perm,142,0.001,0.1,3.076968193054199,54,0.15830002250718392,0.9543882759756298,0.9527977492966552,0.9603024574669187,0.9565353836497725,0.9839642246756101
rcv1,DCD_L1_perm,242,0.001,0.1,3.471384286880493,58,0.15730366053516298,0.9489543882759757,0.9580103359173127,0.9427844882390337,0.950336430631208,0.982027274834058
rcv1,DCD_L1_perm,42,0.001,0.01,14.526211977005005,276,0.15515800709222086,0.954223612712004,0.9587067861715749,0.9526081424936387,0.9556477345245692,0.985360595154014
rcv1,DCD_L1_perm,142,0.001,0.01,8.983747720718384,170,0.15707230049911988,0.9543882759756298,0.9527977492966552,0.9603024574669187,0.9565353836497725,0.9839549869770187
rcv1,DCD_L1_perm,242,0.001,0.01,5.74760103225708,174,0.15622056756786598,0.9487897250123497,0.9577010009686794,0.9427844882390337,0.9501842063110684,0.982036505594601
rcv1,DCD_L1_perm,42,0.001,0.001,5.20147180557251,665,0.15507584654808942,0.954223612712004,0.9587067861715749,0.9526081424936387,0.9556477345245692,0.9853689567430027
rcv1,DCD_L1_perm,142,0.001,0.001,6.640563488006592,844,0.15691737156854396,0.954223612712004,0.9527829893683553,0.9599873976055451,0.9563716258631513,0.9839465100300759
rcv1,DCD_L1_perm,242,0.001,0.001,5.651451110839844,710,0.15614267886864824,0.9487897250123497,0.9577010009686794,0.9427844882390337,0.9501842063110684,0.9820349852340411
rcv1,DCD_L1_perm,42,0.001,0.0001,13.585528135299683,1666,0.1550743569224905,0.954223612712004,0.9587067861715749,0.9526081424936387,0.9556477345245692,0.9853694997033265
rcv1,DCD_L1_perm,142,0.001,0.0001,39.845136880874634,5000,0.15691021091717794,0.954223612712004,0.9527829893683553,0.9599873976055451,0.9563716258631513,0.983948357569794
rcv1,DCD_L1_perm,242,0.001,0.0001,35.83078479766846,4357,0.1561356684313578,0.9487897250123497,0.9577010009686794,0.9427844882390337,0.9501842063110684,0.9820344422481267
real-sim,DCD_L1_perm,42,0.001,1.0,1.8187108039855957,81,0.736634277030039,0.9586041580233255,0.9348927294398093,0.931561757719715,0.933224271267103,0.9891884000564087
real-sim,DCD_L1_perm,142,0.001,1.0,0.6409687995910645,32,0.7548973234335483,0.9605863642649702,0.9333830104321907,0.9388397541597961,0.9361034302369031,0.9896671460581642
real-sim,DCD_L1_perm,242,0.001,1.0,2.9524190425872803,127,0.7596164744301219,0.9614622228368598,0.9348761311378134,0.9407374234960442,0.937797619047619,0.9896598983923569
real-sim,DCD_L1_perm,42,0.001,0.1,2.632352113723755,114,0.73353037193715,0.9585580602037523,0.9344945660264999,0.9318586698337292,0.9331747565598751,0.9891740179726618
real-sim,DCD_L1_perm,142,0.001,0.1,3.365609884262085,156,0.7389747124761944,0.9604480708062508,0.9329658870847609,0.9388397541597961,0.9358936043036461,0.9896839205361941
real-sim,DCD_L1_perm,242,0.001,0.1,3.8870091438293457,178,0.7567722663514727,0.9613239293781404,0.9347181008902077,0.9404388714733543,0.9375697596547362,0.9896594702965527
real-sim,DCD_L1_perm,42,0.001,0.01,7.294050693511963,333,0.7326705592579925,0.9584658645646061,0.9344750558451228,0.931561757719715,0.9330161326295443,0.9891658691177574
real-sim,DCD_L1_perm,142,0.001,0.01,6.1031458377838135,278,0.7380039940710739,0.960494168625824,0.9331048867699643,0.9388397541597961,0.9359635358290368,0.9896851678947626
real-sim,DCD_L1_perm,242,0.001,0.01,15.390446424484253,700,0.7561956569523762,0.9613700271977136,0.9348568036800712,0.9404388714733543,0.9376395296919184,0.9896585444149298
real-sim,DCD_L1_perm,42,0.001,0.001,24.462567806243896,1091,0.7325455178301674,0.9584658645646061,0.9344750558451228,0.931561757719715,0.9330161326295443,0.9891663753194628
real-sim,DCD_L1_perm,142,0.001,0.001,10.959259748458862,488,0.7378869983910195,0.9605402664453971,0.9331148517801281,0.93898965672313,0.9360430364614465,0.9896844893317014
real-sim,DCD_L1_perm,242,0.001,0.001,16.741212129592896,753,0.7561770157357479,0.9614161250172867,0.9349955476402493,0.9404388714733543,0.9377093101138647,0.9896585045920644
real-sim,DCD_L1_perm,42,0.001,0.0001,25.919615507125854,1163,0.7325389568420791,0.9584658645646061,0.9344750558451228,0.931561757719715,0.9330161326295443,0.9891670204784992
real-sim,DCD_L1_perm,142,0.001,0.0001,47.69574785232544,2195,0.7378777552230287,0.9605402664453971,0.9331148517801281,0.93898965672313,0.9360430364614465,0.9896854373242134
real-sim,DCD_L1_perm,242,0.001,0.0001,24.40404987335205,1104,0.7561691780281139,0.9614161250172867,0.9349955476402493,0.9404388714733543,0.9377093101138647,0.9896572103489354
skin,DCD_L1_perm,42,0.001,1.0,0.09919357299804688,3,54.639297542801046,0.9327502482419032,0.7591051766229884,0.9928967090257412,0.8604020781567653,0.943300011850118
skin,DCD_L1_perm,142,0.001,1.0,0.09477496147155762,3,54.86645773458461,0.9336479997823632,0.7614834807817263,0.9930904113160811,0.8620006789634491,0.9436466987440059
skin,DCD_L1_perm,242,0.001,1.0,0.09826898574829102,3,54.53796502417316,0.9335527837098903,0.7580030105368791,0.9959127167248994,0.8608222456480241,0.9435192489519251
skin,DCD_L1_perm,42,0.001,0.1,0.12666797637939453,5,54.636608661918366,0.9328862712025789,0.759096112687273,0.9938742261322906,0.860763065808782,0.9433361312965292
skin,DCD_L1_perm,142,0.001,0.1,0.12863945960998535,5,54.86494997402502,0.9336479997823632,0.7615357696345548,0.9929600417182713,0.861985061113626,0.9436292372494697
skin,DCD_L1_perm,242,0.001,0.1,0.1407005786895752,5,54.52901920910178,0.9332127263082008,0.758036118517028,0.9934076076208056,0.8599064140607168,0.9434361785712285
skin,DCD_L1_perm,42,0.001,0.01,0.3183157444000244,13,54.636535105629775,0.9328862712025789,0.759096112687273,0.9938742261322906,0.860763065808782,0.9433384479957159
skin,DCD_L1_perm,142,0.001,0.01,0.33408212661743164,14,54.86437865558353,0.9337024089666336,0.7616880844042202,0.9929600417182713,0.8620826259196378,0.9436161512128496
skin,DCD_L1_perm,242,0.001,0.01,0.39766478538513184,14,54.52882201995502,0.9331991240121332,0.7579979879275653,0.9934076076208056,0.8598818796541984,0.9434494643637128
skin,DCD_L1_perm,42,0.001,0.001,1.4549286365509033,62,54.63654049656009,0.9328862712025789,0.759096112687273,0.9938742261322906,0.860763065808782,0.9433397889478078
skin,DCD_L1_perm,142,0.001,0.001,1.208709955215454,52,54.86437359846441,0.9337024089666336,0.7616880844042202,0.9929600417182713,0.8620826259196378,0.9436154004940778
skin,DCD_L1_perm,242,0.001,0.001,1.4912059307098389,63,54.528686038097085,0.9332127263082008,0.758036118517028,0.9934076076208056,0.8599064140607168,0.943439971445229
skin,DCD_L1_perm,42,0.001,0.0001,9.349646091461182,388,54.636531638664856,0.9328862712025789,0.759096112687273,0.9938742261322906,0.860763065808782,0.9433402841030499
skin,DCD_L1_perm,142,0.001,0.0001,2.718888282775879,115,54.86437136368933,0.9337024089666336,0.7616880844042202,0.9929600417182713,0.8620826259196378,0.9436155327102197
skin,DCD_L1_perm,242,0.001,0.0001,2.389693260192871,103,54.528685785871275,0.9332127263082008,0.758036118517028,0.9934076076208056,0.8599064140607168,0.943441007508815
