dataset,method,seed,C,tol,time_s,n_iter,primal_obj,accuracy,precision,recall,f1,auc
cod_rna,DCD_L2,42,1.0,1,12.662992477416992,2831.0,15601.66995502772,0.962051760506247,0.8452360661326062,0.837386018237082,0.8412927305114938,0.9852662373522334
cod_rna,DCD_L2_shrink,42,1.0,1,5.958261251449585,2187.0,16766.983588956933,0.9608956676943048,0.8098045299410487,0.8814589665653495,0.8441138421733506,0.9851940131113912
cod_rna,DCD_L2_perm,42,1.0,1,25.237144231796265,1068.0,15260.183977058916,0.9604494564335552,0.8690078037904125,0.7897669706180345,0.8274946921443737,0.985144680315464
cod_rna,DCD_L2_perm_shrink,42,1.0,1,18.85465717315674,1087.0,15385.27689072554,0.9588065877007952,0.8793137063755118,0.7615670381627828,0.8162157270835219,0.984968629106138
cod_rna,DCD_L2_online,42,1.0,1,0.48450636863708496,5000.0,65020.73263696518,0.8294053220834009,0.4126972991932655,0.9934143870314084,0.5831392179213957,0.9843124803441464
cod_rna,LinearSVC_L1,42,1.0,1,4.274501323699951,573.0,,0.9621937368164856,0.844248388191381,0.8402566700439041,0.8422477995937712,0.985052254306367
cod_rna,LinearSVC_L2,42,1.0,1,14.824878215789795,1089.0,,0.96012493915301,0.8709677419354839,0.78419452887538,0.8253065576683846,0.9850290475737395
cod_rna,SVC_linear,42,1.0,1,29.444952726364136,5000.0,,0.9402076910595488,0.728980597474592,0.7993920972644377,0.7625644329896907,0.9731379598138484
cod_rna,DCD_L1,142,1.0,1,13.595123052597046,3713.0,11750.912313657562,0.959881551192601,0.8660011518525629,0.778967363149715,0.8201818181818182,0.9843053848429604
cod_rna,DCD_L1_shrink,142,1.0,1,6.076927423477173,4387.0,11604.46957807992,0.9614838552652928,0.8539468897781012,0.8107408046969435,0.8317831517406324,0.9844399371526222
cod_rna,DCD_L1_perm,142,1.0,1,11.084891319274902,525.0,11848.554959908008,0.959090540321272,0.8717494089834515,0.7641167328613365,0.8143921965583878,0.9843439309743198
cod_rna,DCD_L1_perm_shrink,142,1.0,1,6.357919931411743,543.0,11732.473609732864,0.9619503488560766,0.8328515558578473,0.8457951994474184,0.839273474982865,0.9845139061984796
cod_rna,DCD_L1_online,142,1.0,1,0.5011484622955322,5000.0,15134.653754199036,0.9564741197468766,0.8472089921889884,0.7679157313072008,0.8056159420289855,0.9824456659577968
cod_rna,DCD_L2,142,1.0,1,15.058703660964966,3470.0,19057.865140933827,0.9435745578452052,0.91005723630417,0.5765843550336729,0.7059196617336152,0.983873761828554
cod_rna,DCD_L2_shrink,142,1.0,1,8.443711042404175,2785.0,16499.90945157413,0.9532695116014928,0.8931228861330327,0.6839924020031083,0.7746919616663407,0.9843824572631326
cod_rna,DCD_L2_perm,142,1.0,1,22.374484539031982,1021.0,15163.12906858472,0.9596990102222944,0.8668981481481481,0.7760317734415473,0.8189521640091116,0.9845066676374168
cod_rna,DCD_L2_perm_shrink,142,1.0,1,18.606449127197266,1073.0,15167.04843526507,0.9607334090540322,0.8576730376693265,0.7981350371265757,0.8268336314847943,0.9845611751134
cod_rna,DCD_L2_online,142,1.0,1,0.4741973876953125,5000.0,17461.164573144444,0.9495375628752232,0.8707070707070707,0.6698324987048869,0.7571735311341011,0.9812955959153926
cod_rna,LinearSVC_L1,142,1.0,1,4.471263885498047,538.0,,0.960692844393964,0.8569575690198258,0.7986530823691935,0.8267786914551305,0.9844761736115376
cod_rna,LinearSVC_L2,142,1.0,1,14.872998714447021,1068.0,,0.9596787278922604,0.8684363495446619,0.7739595924710758,0.8184806428049671,0.9844915238057206
cod_rna,SVC_linear,142,1.0,1,31.38984513282776,5000.0,,0.8505395099789064,0.4372714262998887,0.949749611466068,0.5988349937394524,0.9664040304530233
cod_rna,DCD_L1,242,1.0,1,10.421784162521362,2933.0,11616.60859987144,0.9613824436151224,0.8482328482328483,0.8264686022957461,0.8372093023255814,0.984667387881352
cod_rna,DCD_L1_shrink,242,1.0,1,6.735945224761963,5000.0,11707.064753212762,0.960165503813078,0.8635695923613661,0.7938892640108035,0.8272647317502199,0.984613045790712
cod_rna,DCD_L1_perm,242,1.0,1,11.917339324951172,551.0,11821.475253724722,0.9616663962355996,0.8321805006587615,0.8529709655638082,0.8424474824941647,0.9847634136436664
cod_rna,DCD_L1_perm_shrink,242,1.0,1,6.529193878173828,567.0,11690.424217086656,0.9599829628427714,0.8652246256239601,0.7900067521944631,0.825906644313068,0.9846841049326508
cod_rna,DCD_L1_online,242,1.0,1,0.5725505352020264,5000.0,16120.871025934515,0.9571028719779328,0.835831423029448,0.800135043889264,0.8175937904269082,0.982346258773728
cod_rna,DCD_L2,242,1.0,1,13.17406940460205,2850.0,22833.7466741827,0.9351573908810644,0.9286387928324428,0.4986495611073599,0.6488742449203734,0.983801401041438
cod_rna,DCD_L2_shrink,242,1.0,1,6.88001823425293,2431.0,25706.40092861869,0.9290929742008762,0.9289752650176678,0.4437879810938555,0.6006397075622573,0.9838060316957784
cod_rna,DCD_L2_perm,242,1.0,1,25.006009340286255,1087.0,15273.233498440022,0.9581575531397049,0.8762424478659131,0.7589466576637407,0.8133876074174582,0.984673030275296
cod_rna,DCD_L2_perm_shrink,242,1.0,1,19.387197971343994,1159.0,15180.515082471802,0.959901833522635,0.8631094756209752,0.7918636056718433,0.8259529888194383,0.9847350654782304
cod_rna,DCD_L2_online,242,1.0,1,0.5387580394744873,5000.0,32839.13530061833,0.9221766996592567,0.9288943690916563,0.3814989871708305,0.540863946392246,0.981675619394768
cod_rna,LinearSVC_L1,242,1.0,1,4.067539215087891,542.0,,0.961808372545838,0.8432138610497707,0.837947332883187,0.8405723478113623,0.9848261025860376
cod_rna,LinearSVC_L2,242,1.0,1,16.675484895706177,1116.0,,0.9589485640110336,0.8710045662100456,0.7727886563133018,0.8189624329159213,0.9846787738432004
cod_rna,SVC_linear,242,1.0,1,32.15148591995239,5000.0,,0.8584496186921954,0.4559866499791405,0.9225185685347738,0.6103076665363784,0.9557920282857488
news20,LinearSVC_L1,42,1.0,1,181.45177340507507,5000.0,,0.9669944990831806,0.9563971992361552,0.9801043705153294,0.9681056701030928,0.9944877319940956
news20,LinearSVC_L2,42,1.0,1,182.52776622772217,5000.0,,0.9673278879813302,0.9572976418100702,0.9797782126549248,0.968407479045777,0.9943758619608304
news20,SVC_linear,42,1.0,1,276.39716506004333,5000.0,,0.923320553425571,0.8781195589088798,0.9869536855838226,0.9293611793611792,0.9837264130486274
news20,LinearSVC_L1,142,1.0,1,156.8111641407013,5000.0,,0.9669944990831806,0.9530592424732924,0.9823156489823156,0.9674663161353928,0.9947968732667822
news20,LinearSVC_L2,142,1.0,1,177.1659734249115,5000.0,,0.9661610268378062,0.9518111254851228,0.981981981981982,0.9666611923140088,0.9944166351561422
news20,SVC_linear,142,1.0,1,364.94087076187134,5000.0,,0.9203200533422236,0.8696800704432052,0.9886553219886554,0.9253591505309182,0.9817951973737008
news20,LinearSVC_L1,242,1.0,1,159.59210586547852,5000.0,,0.968661443573929,0.9577373211963588,0.9806924101198402,0.969078947368421,0.9951739361430167
news20,LinearSVC_L2,242,1.0,1,178.55163407325745,5000.0,,0.968661443573929,0.9577373211963588,0.9806924101198402,0.969078947368421,0.9952617433850026
news20,SVC_linear,242,1.0,1,371.14333605766296,5000.0,,0.919986664444074,0.8694379391100703,0.988681757656458,0.9252336448598132,0.9807684356306228
rcv1,DCD_L1,42,1.0,1,21.076092004776,5000.0,16.587072907500012,0.9117404906965256,0.923927178153446,0.903944020356234,0.9138263665594856,0.956496064189204
rcv1,DCD_L1_shrink,42,1.0,1,13.369096517562866,5000.0,426.2555304814783,0.9003787255063396,0.9125771855703608,0.8931297709923665,0.9027487542195788,0.9479589904239172
rcv1,DCD_L1_perm,42,1.0,1,35.549379110336304,5000.0,24.19645133197862,0.911246500905648,0.9235772357723576,0.9033078880407124,0.9133301173822158,0.9569486759152356
rcv1,DCD_L1_perm_shrink,42,1.0,1,21.330497980117798,5000.0,130.93198288382197,0.9099291947966408,0.9222764227642276,0.9020356234096693,0.9120437369351986,0.954410336400842
rcv1,DCD_L1_online,42,1.0,1,0.18077325820922852,5000.0,3085.669734360368,0.9461551127943356,0.9402938418255704,0.9567430025445292,0.9484471070471384,0.9838987287778528
rcv1,DCD_L2,42,1.0,1,19.64700722694397,5000.0,18.38952415142651,0.9178330314506834,0.929243752028562,0.9106234096692112,0.9198393574297188,0.9611899561896172
rcv1,DCD_L2_shrink,42,1.0,1,13.374007225036621,5000.0,387.60082929593045,0.9076239091058784,0.9183673469387756,0.9017175572519084,0.9099662975445354,0.9544354211678076
rcv1,DCD_L2_perm,42,1.0,1,35.59618425369263,5000.0,19.094134622666047,0.917009715132554,0.9285714285714286,0.9096692111959288,0.9190231362467868,0.9611383749588436
rcv1,DCD_L2_perm_shrink,42,1.0,1,21.165814638137817,5000.0,130.22034169952624,0.9158570722871728,0.9275738876258526,0.9083969465648856,0.9178852643419572,0.958925160086422
rcv1,DCD_L2_online,42,1.0,1,0.22863197326660156,5000.0,2362.754796236144,0.9413798781491848,0.9505494505494504,0.9354325699745548,0.942930426418724,0.9831869077931746
rcv1,LinearSVC_L1,42,1.0,1,14.857747077941895,5000.0,,0.908447225424008,0.9212239583333334,0.9001272264631043,0.9105534105534104,0.9539768368782128
rcv1,LinearSVC_L2,42,1.0,1,16.097713232040405,5000.0,,0.9158570722871728,0.9272963323596236,0.9087150127226464,0.9179116465863454,0.958625988947934
rcv1,SVC_linear,42,1.0,1,83.15830898284912,4312.0,,0.906800592787749,0.9126120358514724,0.9068066157760816,0.9097000638162092,0.9505496713135384
rcv1,DCD_L1,142,1.0,1,20.047850847244263,5000.0,21.36386701411872,0.8975794500246995,0.9071474154435226,0.8957151858853182,0.9013950538998098,0.9512007160629232
rcv1,DCD_L1_shrink,142,1.0,1,12.390503168106079,5000.0,465.6128380877933,0.889675613370657,0.9010249839846252,0.8862633900441084,0.8935832274459975,0.9443259120923212
rcv1,DCD_L1_perm,142,1.0,1,35.081445932388306,5000.0,24.101255363555826,0.8975794500246995,0.907928388746803,0.8947700063011972,0.901301174230403,0.9512292985891536
rcv1,DCD_L1_perm_shrink,142,1.0,1,21.229960203170776,5000.0,86.54066582598718,0.89675613370657,0.90752,0.8935097668557026,0.9004603905381806,0.9500970827782564
rcv1,DCD_L1_online,142,1.0,1,0.26252293586730957,5000.0,3122.6954482703,0.9408858883583072,0.9326775284352904,0.9558916194076874,0.9441419013536644,0.9806049627525126
rcv1,DCD_L2,142,1.0,1,20.127487659454346,5000.0,18.804122891924703,0.9036719907788572,0.9118676423798918,0.9029615626969124,0.9073927497229698,0.9560420308765184
rcv1,DCD_L2_shrink,142,1.0,1,12.685321807861328,5000.0,420.6244521465224,0.8957681541248148,0.9042316258351892,0.8954001260239446,0.8997942061104955,0.9509044576351536
rcv1,DCD_L2_perm,142,1.0,1,35.64729142189026,5000.0,18.655538979029046,0.9036719907788572,0.9126554032515142,0.9020163831127914,0.9073047060687688,0.9558408664048376
rcv1,DCD_L2_perm_shrink,142,1.0,1,22.098254680633545,5000.0,63.402204455062126,0.9013667050880948,0.9109479731886372,0.8991808443604284,0.9050261614079594,0.9550125165381976
rcv1,DCD_L2_online,142,1.0,1,0.20656585693359375,5000.0,2315.3626820450627,0.9445084801580768,0.93984496124031,0.9549464398235664,0.9473355211751836,0.9817735859637408
rcv1,LinearSVC_L1,142,1.0,1,15.62330436706543,5000.0,,0.8959328173884407,0.9063299232736572,0.8931947069943289,0.8997143763884481,0.949569338491664
rcv1,LinearSVC_L2,142,1.0,1,15.150545358657837,5000.0,,0.9007080520335913,0.9095253265371136,0.8994959042218021,0.9044828132425154,0.9546085574127317
rcv1,SVC_linear,142,1.0,1,58.349422454833984,4028.0,,0.902519347933476,0.9101016518424396,0.9026465028355388,0.9063587472318888,0.952695919089063
rcv1,DCD_L1,242,1.0,1,21.202473640441895,5000.0,28.44871035650432,0.9250782150502224,0.9324975891996142,0.9221233312142404,0.9272814447818444,0.9666945471834124
rcv1,DCD_L1_shrink,242,1.0,1,14.818837881088257,5000.0,390.95701588899067,0.9203029804050716,0.9285254346426272,0.9167196439923712,0.9225847728726808,0.9616106786650626
rcv1,DCD_L1_perm,242,1.0,1,35.76160287857056,5000.0,27.11247739627621,0.9259015313683516,0.934278350515464,0.9218054672600128,0.928,0.9682617131292472
rcv1,DCD_L1_perm_shrink,242,1.0,1,23.79155683517456,5000.0,83.57463007547287,0.9260661946319776,0.9337407526535864,0.9227590591226956,0.9282174260591528,0.9672482842188096
rcv1,DCD_L1_online,242,1.0,1,0.22169876098632812,5000.0,3123.943075916997,0.9400625720401778,0.945547725816784,0.9383343928798474,0.9419272495213784,0.9811808683908568
rcv1,DCD_L2,242,1.0,1,20.98237705230713,5000.0,19.53679919586692,0.925407541577474,0.932263242375602,0.9230769230769232,0.9276473406804024,0.9672453520948724
rcv1,DCD_L2_shrink,242,1.0,1,14.746320247650146,5000.0,386.9825240736672,0.9207969701959492,0.9274943856272057,0.9189446916719644,0.9231997445313748,0.9623684698070512
rcv1,DCD_L2_perm,242,1.0,1,36.65863609313965,5000.0,17.053773811957324,0.9265601844228551,0.9346426271732132,0.9227590591226956,0.9286628278950736,0.9689776943558353
rcv1,DCD_L2_perm_shrink,242,1.0,1,26.66286063194275,5000.0,87.55248953097085,0.9245842252593448,0.9335483870967742,0.9198982835346472,0.9266730707652898,0.9677881208148004
rcv1,DCD_L2_online,242,1.0,1,0.1877603530883789,5000.0,2367.001202219715,0.9415445414128109,0.9440025453388482,0.9431023521932612,0.9435522340594688,0.9804595659023092
rcv1,LinearSVC_L1,242,1.0,1,18.43937635421753,5000.0,,0.9265601844228551,0.9346426271732132,0.9227590591226956,0.9286628278950736,0.9675283563534024
rcv1,LinearSVC_L2,242,1.0,1,18.809090852737427,5000.0,,0.9262308578956034,0.936569579288026,0.9198982835346472,0.9281590763309814,0.968265079641916
rcv1,SVC_linear,242,1.0,1,115.28390431404114,3740.0,,0.9181623579779352,0.9171653543307088,0.9256198347107438,0.921373200442968,0.9554059786224272
real-sim,LinearSVC_L1,42,1.0,1,26.859015703201294,5000.0,,0.9453279859862628,0.9101389299438368,0.9141923990498813,0.9121611613094356,0.982837643088334
real-sim,LinearSVC_L2,42,1.0,1,31.917950868606567,5000.0,,0.9458350620015672,0.912353551831529,0.9133016627078384,0.9128273610801988,0.983124470870335
real-sim,SVC_linear,42,1.0,1,127.63719916343689,5000.0,,0.9421933342552896,0.9061944279786605,0.9078087885985748,0.9070008899436368,0.9808231637741572
real-sim,LinearSVC_L1,142,1.0,1,24.916136741638184,5000.0,,0.9431613884663256,0.9023379698135544,0.9141058312097136,0.9081837813686796,0.981371562950864
real-sim,LinearSVC_L2,142,1.0,1,29.304566144943237,5000.0,,0.9442677361360808,0.9042332741267022,0.9157547594063858,0.9099575482237284,0.9817946869350528
real-sim,SVC_linear,142,1.0,1,201.5565700531006,5000.0,,0.9423777255335822,0.9034082452745944,0.9099085594363664,0.9066467513069456,0.9816597925900156
real-sim,LinearSVC_L1,242,1.0,1,25.541606426239014,5000.0,,0.944682616512239,0.9101894674026556,0.9107329452157038,0.9104611252051932,0.9811345795222106
real-sim,LinearSVC_L2,242,1.0,1,31.473570108413696,5000.0,,0.9460194532798598,0.9120453190220632,0.9132706374085684,0.912657566942642,0.982151794887234
real-sim,SVC_linear,242,1.0,1,206.73365592956543,5000.0,,0.9438528557599224,0.9083594099240052,0.9099865651589788,0.90917225950783,0.9806496714225325
skin,LinearSVC_L1,42,1.0,1,1.0778729915618896,100.0,,0.9345321490267556,0.7620161210070654,0.9980449657869012,0.8642044973619615,0.9435127616853444
skin,LinearSVC_L2,42,1.0,1,147.37017560005188,5000.0,,0.9082525130241984,0.7455459113750571,0.850830889540567,0.7947164987673859,0.93454883302776
skin,SVC_linear,42,1.0,1,19.33791708946228,5000.0,,0.7021233184161486,0.4120032223415682,0.9998696643857934,0.583550442141295,0.9049412762686856
skin,LinearSVC_L1,142,1.0,1,1.2563292980194092,100.0,,0.9323693839520112,0.7647719728308053,0.9761423636008084,0.857625565546074,0.9429812986004128
skin,LinearSVC_L2,142,1.0,1,156.11847567558289,5000.0,,0.90852455894555,0.7461714285714286,0.8511831041001239,0.7952254803446911,0.934200686798766
skin,SVC_linear,142,1.0,1,18.235761165618896,5000.0,,0.331460750574697,0.2378818421460691,1.0,0.3843369117260212,0.7438765130322269
skin,LinearSVC_L1,242,1.0,1,1.0990548133850098,96.0,,0.9346137628031612,0.7609812613338707,0.9959127167248994,0.8627394991576482,0.9435257229370372
skin,LinearSVC_L2,242,1.0,1,3.3647515773773193,113.0,,0.9098983908483752,0.743377954998576,0.8603072054848705,0.7975797579757976,0.9353207105793634
skin,SVC_linear,242,1.0,1,20.235130786895752,5000.0,,0.2505814981568889,0.2158858021177274,1.0,0.3551086816569709,0.95196558955568
news20,DCD_L1,42,1.0,1,183.3538875579834,5000,56.755708211907944,0.969661610268378,0.9569074778200254,0.9849967384213959,0.9707489553198329,0.9943907631382237
news20,DCD_L1_shrink,42,1.0,1,204.1853129863739,5000,56.867388057956624,0.969661610268378,0.9569074778200254,0.9849967384213959,0.9707489553198329,0.9943910967466727
news20,DCD_L1_perm,42,1.0,1,303.5965611934662,5000,65.20585908911175,0.9693282213702283,0.9563014566181127,0.9849967384213959,0.9704370179948586,0.994472719613886
news20,DCD_L1_perm_shrink,42,1.0,1,269.7524826526642,5000,62.94470081794832,0.9699949991665278,0.9572243346007605,0.9853228962818004,0.9710703953712633,0.9943449475778803
news20,DCD_L1_online,42,1.0,1,4.01664662361145,5000,6466.781752405578,0.9386564427404568,0.918944099378882,0.9651011089367254,0.941457206490614,0.9845464226165177
news20,DCD_L2,42,1.0,1,251.93077611923218,5000,74.83285504179108,0.9694949158193032,0.9566043712385176,0.9849967384213959,0.9705929615940865,0.9943967680903073
news20,DCD_L2_shrink,42,1.0,1,225.23190450668335,5000,74.83357416308132,0.9694949158193032,0.9566043712385176,0.9849967384213959,0.9705929615940865,0.99439699049594
news20,DCD_L2_perm,42,1.0,1,311.47972106933594,5000,75.29327849731331,0.9693282213702283,0.9563014566181127,0.9849967384213959,0.9704370179948586,0.9943751947439321
news20,DCD_L2_perm_shrink,42,1.0,1,294.88695907592773,5000,66.31156989613493,0.969661610268378,0.9571972098922004,0.9846705805609915,0.9707395498392283,0.9944754996842953
news20,DCD_L2_online,42,1.0,1,2.8404977321624756,5000,5075.667579054052,0.9444907484580763,0.9298521547656495,0.964122635355512,0.9466773418734988,0.9853278448071285
news20,DCD_L1,142,1.0,1,256.22655487060547,5000,62.58362778818143,0.9678279713285548,0.952258064516129,0.984984984984985,0.9683450877480728,0.9947215147637088
news20,DCD_L1_shrink,142,1.0,1,225.80424618721008,5000,62.58362778818143,0.9678279713285548,0.952258064516129,0.984984984984985,0.9683450877480728,0.9947215147637088
news20,DCD_L1_perm,142,1.0,1,314.98798274993896,5000,67.43001688277478,0.9673278879813302,0.9516285069332473,0.9846513179846513,0.9678583142013775,0.9946548258229361
news20,DCD_L1_perm_shrink,142,1.0,1,291.4497435092926,5000,72.66095450050938,0.9676612768794799,0.9516596841766033,0.9853186519853186,0.9681967213114754,0.9943383867989687
news20,DCD_L1_online,142,1.0,1,2.280151844024658,5000,6519.854014082666,0.9346557759626605,0.9041265901334161,0.9723056389723056,0.9369774919614148,0.985591131882493
news20,DCD_L2,142,1.0,1,262.2079408168793,5000,79.4893129084964,0.9678279713285548,0.952258064516129,0.984984984984985,0.9683450877480728,0.994722959690759
news20,DCD_L2_shrink,142,1.0,1,230.19125247001648,5000,79.4893129084964,0.9678279713285548,0.952258064516129,0.984984984984985,0.9683450877480728,0.994722959690759
news20,DCD_L2_perm,142,1.0,1,308.55826807022095,5000,76.62526915252576,0.9676612768794799,0.952242658922233,0.9846513179846513,0.9681758530183727,0.9947101776437776
news20,DCD_L2_perm_shrink,142,1.0,1,285.53238105773926,5000,88.7078024773239,0.9673278879813302,0.9516285069332473,0.9846513179846513,0.9678583142013775,0.9943683968223164
