dataset,method,seed,C,tol,time_s,n_iter,primal_obj,accuracy,precision,recall,f1,auc
a9a,DCD_L1_perm,242,100.0,1,36.33136963844299,5000,1608171.1762374649,0.7960827134375213,0.5765616362631288,0.5889328063241107,0.5826815642458101,0.8354349551400653
cod_rna,DCD_L1_perm,42,0.001,1,0.12338805198669434,4,16.110724321462918,0.9539185461625832,0.8901239846088072,0.7031408308004052,0.7856603773584906,0.9851844143521395
cod_rna,DCD_L1_perm,142,0.001,1,0.10473108291625977,4,16.03116037989851,0.9538171345124128,0.8831225468818142,0.6993610775341046,0.7805724197745013,0.9843292514582178
cod_rna,DCD_L1_perm,242,0.001,1,0.10097026824951172,4,16.031655393355685,0.9547501216939802,0.8883280757097792,0.713031735313977,0.7910853076130724,0.9846443163270802
cod_rna,DCD_L1_perm,42,0.01,1,0.28009486198425293,11,125.16323083542517,0.9619503488560766,0.8524390243902439,0.8262411347517731,0.8391356542617047,0.985191082103396
cod_rna,DCD_L1_perm,142,0.01,1,0.2785634994506836,11,124.35982439947064,0.9599423981827032,0.8635670731707317,0.7825936798480401,0.8210888667451762,0.9845706439767197
cod_rna,DCD_L1_perm,242,0.01,1,0.2737398147583008,12,124.32875707447886,0.9606522797338958,0.8625773571168548,0.799966239027684,0.8300928358731827,0.9847872440026411
cod_rna,DCD_L1_perm,42,0.1,1,1.4320361614227295,63,1176.0788284447076,0.9615649845854292,0.854302305120535,0.8198243836541709,0.8367083153813012,0.9850502341295415
cod_rna,DCD_L1_perm,142,0.1,1,1.3086814880371094,62,1188.6390445941654,0.9617069608956677,0.8281486463763242,0.8504576066309791,0.8391548815811893,0.9846187224675486
cod_rna,DCD_L1_perm,242,0.1,1,1.4380881786346436,68,1170.2681954273196,0.9606522797338958,0.8571172463248476,0.8070560432140446,0.8313336810989393,0.9847229440595164
cod_rna,DCD_L1_perm,42,1.0,1,12.406093835830688,554,11868.90023666258,0.9621937368164855,0.8333881038448899,0.856467409658899,0.8447701532311792,0.9852111787757467
cod_rna,DCD_L1_perm,142,1.0,1,12.392504930496216,541,11669.85218697654,0.9618083725458381,0.8360853113175094,0.8394059747884649,0.8377423524342955,0.9844863647435597
cod_rna,DCD_L1_perm,242,1.0,1,12.070696115493774,547,11609.622901122004,0.9607739737141002,0.8507383966244726,0.8168467251856854,0.8334481570788839,0.9846894905003878
cod_rna,DCD_L1_perm,42,10.0,1,113.51137971878052,5000,117200.35164315403,0.9621734544864514,0.8431737438673659,0.8416075650118203,0.8423899264768021,0.9851490748812365
cod_rna,DCD_L1_perm,142,10.0,1,110.76086330413818,5000,117312.53765819789,0.9596584455622262,0.8664225134926754,0.7762044551890865,0.8188359595591584,0.9844273569779688
cod_rna,DCD_L1_perm,242,10.0,1,109.65847134590149,5000,116390.30384260709,0.9617678078857699,0.8449188727583262,0.8350776502363269,0.8399694371338823,0.9847915944829373
cod_rna,DCD_L1_perm,42,100.0,1,110.54876661300659,5000,1566272.7941890964,0.9562915787765699,0.8531783236452278,0.7683215130023641,0.8085295424255886,0.9826362434887443
cod_rna,DCD_L1_perm,142,100.0,1,125.49876999855042,5000,1514082.7996918727,0.9381388933960734,0.9114380066046233,0.5242617855292696,0.6656434992326244,0.9835605710388116
cod_rna,DCD_L1_perm,242,100.0,1,127.96400046348572,5000,1626207.216503826,0.9508153496673698,0.8315330680310783,0.7407157326130993,0.7835014730827604,0.9802019155966354
news20,DCD_L1_perm,42,0.001,1,159.37885737419128,2595,0.05606199706045904,0.969661610268378,0.9574873096446701,0.9843444227005871,0.9707301383081377,0.9945256521544767
news20,DCD_L1_perm,142,0.001,1,175.9299099445343,2885,0.06498222555425631,0.9678279713285548,0.9525500322788896,0.9846513179846513,0.9683347005742412,0.9947627507587535
news20,SVC_linear,142,0.001,1,279.6837668418884,5000,,0.9204867477912986,0.8701527614571093,0.9883216549883217,0.9254803936884862,0.9818754463990973
news20,DCD_L1_perm,242,0.001,1,181.94700026512146,3131,0.05908348219547338,0.9694949158193032,0.9566202654580771,0.9836884154460719,0.9699655342195963,0.9951921644818594
news20,LinearSVC_L1,242,0.001,1,106.69230771064758,3057,,0.968661443573929,0.9577373211963589,0.9806924101198402,0.969078947368421,0.995179382414988
news20,LinearSVC_L2,242,0.001,1,172.40667986869812,5000,,0.9688281380230038,0.9574537187398506,0.9813581890812251,0.969258589511754,0.9951736026977942
news20,SVC_linear,242,0.001,1,369.98450469970703,5000,,0.9201533588931489,0.8699091708174627,0.9883488681757656,0.9253545270375565,0.9804239867155424
news20,DCD_L1_perm,42,0.01,1,288.1502537727356,5000,0.49298863579524177,0.969661610268378,0.9574873096446701,0.9843444227005871,0.9707301383081377,0.9944307961521156
news20,LinearSVC_L1,42,0.01,1,172.80222368240356,5000,,0.9671611935322554,0.9572840293273829,0.9794520547945206,0.968241173625665,0.994389095095978
news20,LinearSVC_L2,42,0.01,1,173.3018581867218,5000,,0.9673278879813302,0.9575892857142857,0.9794520547945206,0.9683972911963883,0.9944090004001077
news20,SVC_linear,42,0.01,1,363.11404514312744,5000,,0.923320553425571,0.8781195589088798,0.9869536855838226,0.9293611793611793,0.9837264130486274
news20,DCD_L1_perm,142,0.01,1,289.2704062461853,5000,0.6171422192283351,0.9676612768794799,0.952242658922233,0.9846513179846513,0.9681758530183727,0.9945482346659339
news20,LinearSVC_L1,142,0.01,1,176.7027714252472,5000,,0.9668278046341057,0.9533376539209333,0.9816483149816483,0.9672858786782838,0.9947919827444589
news20,LinearSVC_L2,142,0.01,1,179.67127895355225,5000,,0.966494415735956,0.9524271844660194,0.9819819819819819,0.9669788072942336,0.9944995517391697
news20,SVC_linear,142,0.01,1,365.4696764945984,5000,,0.9203200533422237,0.8696800704432052,0.9886553219886554,0.9253591505309182,0.9817951973737007
news20,DCD_L1_perm,242,0.01,1,287.404931306839,5000,0.5611070678435911,0.9694949158193032,0.9566202654580771,0.9836884154460719,0.9699655342195963,0.995134256161512
news20,LinearSVC_L1,242,0.01,1,169.7332365512848,5000,,0.9683280546757793,0.9571150097465887,0.9806924101198402,0.968760276224926,0.9948091470693498
news20,LinearSVC_L2,242,0.01,1,172.8718364238739,5000,,0.968661443573929,0.9577373211963589,0.9806924101198402,0.969078947368421,0.9952215076614598
news20,SVC_linear,242,0.01,1,371.1464490890503,5000,,0.9199866644440741,0.8694379391100703,0.988681757656458,0.9252336448598131,0.9807684356306227
news20,DCD_L1_perm,42,0.1,1,294.54812812805176,5000,6.28726758901269,0.9691615269211535,0.9562876148242002,0.9846705805609915,0.9702715731962076,0.9943684113721337
news20,LinearSVC_L1,42,0.1,1,176.97582387924194,5000,,0.9669944990831806,0.9575622208040843,0.9787997390737116,0.9680645161290322,0.9943499517046168
news20,LinearSVC_L2,42,0.1,1,177.87418699264526,5000,,0.9671611935322554,0.9569926728257406,0.9797782126549249,0.9682514101531023,0.9944295729211355
news20,SVC_linear,42,0.1,1,369.03843688964844,5000,,0.923320553425571,0.8781195589088798,0.9869536855838226,0.9293611793611793,0.9837264130486274
news20,DCD_L1_perm,142,0.1,1,291.84843707084656,5000,6.7441667756237225,0.9676612768794799,0.952242658922233,0.9846513179846513,0.9681758530183727,0.9947257383966244
news20,LinearSVC_L1,142,0.1,1,183.45579648017883,5000,,0.966494415735956,0.9524271844660194,0.9819819819819819,0.9669788072942336,0.9943856247986828
news20,LinearSVC_L2,142,0.1,1,178.62633681297302,5000,,0.9669944990831806,0.9530592424732923,0.9823156489823156,0.9674663161353927,0.994725849544859
news20,SVC_linear,142,0.1,1,367.9047453403473,5000,,0.9203200533422237,0.8696800704432052,0.9886553219886554,0.9253591505309182,0.9817951973737007
news20,DCD_L1_perm,242,0.1,1,300.6773159503937,5000,5.786369640726984,0.969661610268378,0.9569300518134715,0.9836884154460719,0.9701247537754432,0.9952846399569633
news20,LinearSVC_L1,242,0.1,1,214.648845911026,5000,,0.968661443573929,0.9577373211963589,0.9806924101198402,0.969078947368421,0.9951904972557458
news20,LinearSVC_L2,242,0.1,1,156.77192616462708,5000,,0.9683280546757793,0.9571150097465887,0.9806924101198402,0.968760276224926,0.9948429361852533
news20,SVC_linear,242,0.1,1,367.84356570243835,5000,,0.9199866644440741,0.8694379391100703,0.988681757656458,0.9252336448598131,0.9807684356306227
news20,DCD_L1_perm,42,1.0,1,295.23700881004333,5000,58.54361844792703,0.9694949158193032,0.9566043712385176,0.9849967384213959,0.9705929615940865,0.994537550855828
news20,LinearSVC_L1,42,1.0,1,167.4789719581604,5000,,0.9668278046341057,0.9569652534268409,0.9791258969341161,0.967918748992423,0.9944048858959021
news20,LinearSVC_L2,42,1.0,1,186.76735949516296,5000,,0.9673278879813302,0.9572976418100702,0.9797782126549249,0.968407479045777,0.9943550670341698
news20,SVC_linear,42,1.0,1,363.767924785614,5000,,0.923320553425571,0.8781195589088798,0.9869536855838226,0.9293611793611793,0.9837264130486274
news20,DCD_L1_perm,142,1.0,1,293.6416504383087,5000,65.11726599091494,0.9678279713285548,0.952258064516129,0.984984984984985,0.9683450877480728,0.9947679747257806
news20,LinearSVC_L1,142,1.0,1,162.56841921806335,5000,,0.966494415735956,0.9524271844660194,0.9819819819819819,0.9669788072942336,0.9944649846382024
news20,LinearSVC_L2,142,1.0,1,176.41158843040466,5000,,0.9668278046341057,0.9530440414507773,0.9819819819819819,0.9672966310599835,0.994735852885975
news20,SVC_linear,142,1.0,1,282.54472279548645,5000,,0.9203200533422237,0.8696800704432052,0.9886553219886554,0.9253591505309182,0.9817951973737007
news20,DCD_L1_perm,242,1.0,1,293.8065001964569,5000,58.69931022704655,0.9694949158193032,0.9566202654580771,0.9836884154460719,0.9699655342195963,0.9952073918136976
news20,LinearSVC_L1,242,1.0,1,175.95199966430664,5000,,0.9688281380230038,0.9580487804878048,0.9806924101198402,0.9692383615726271,0.9951681564258229
news20,LinearSVC_L2,242,1.0,1,171.81618094444275,5000,,0.9683280546757793,0.9571150097465887,0.9806924101198402,0.968760276224926,0.9948710567323703
news20,SVC_linear,242,1.0,1,365.03019738197327,5000,,0.9199866644440741,0.8694379391100703,0.988681757656458,0.9252336448598131,0.9807684356306227
news20,DCD_L1_perm,42,10.0,1,297.5937776565552,5000,738.697785745725,0.9693282213702283,0.9568801521876982,0.9843444227005871,0.9704180064308682,0.9943376081920002
news20,LinearSVC_L1,42,10.0,1,183.76095938682556,5000,,0.9663277212868812,0.9560509554140127,0.9791258969341161,0.9674508540122462,0.9944887328194428
news20,LinearSVC_L2,42,10.0,1,187.19757843017578,5000,,0.9671611935322554,0.9572840293273829,0.9794520547945206,0.968241173625665,0.994553008047303
news20,SVC_linear,42,10.0,1,364.6623914241791,5000,,0.923320553425571,0.8781195589088798,0.9869536855838226,0.9293611793611793,0.9837264130486274
news20,DCD_L1_perm,142,10.0,1,283.17839097976685,5000,642.1077829767783,0.9676612768794799,0.952242658922233,0.9846513179846513,0.9681758530183727,0.9946751659498716
news20,LinearSVC_L1,142,10.0,1,144.63355588912964,5000,,0.966494415735956,0.9524271844660194,0.9819819819819819,0.9669788072942336,0.9946361529195197
news20,LinearSVC_L2,142,10.0,1,158.4877781867981,5000,,0.9666611101850309,0.9524425752183759,0.9823156489823156,0.9671484888304862,0.9946388204771505
news20,SVC_linear,142,10.0,1,278.59269285202026,5000,,0.9203200533422237,0.8696800704432052,0.9886553219886554,0.9253591505309182,0.9817951973737007
news20,DCD_L1_perm,242,10.0,1,292.63084983825684,5000,620.3712721750616,0.9691615269211535,0.9560012940795859,0.9836884154460719,0.9696472518457753,0.9949087360425387
news20,LinearSVC_L1,242,10.0,1,187.0577781200409,5000,,0.9688281380230038,0.9580487804878048,0.9806924101198402,0.9692383615726271,0.9952784156461391
news20,LinearSVC_L2,242,10.0,1,198.57640385627747,5000,,0.9688281380230038,0.9580487804878048,0.9806924101198402,0.9692383615726271,0.9952093924850337
news20,SVC_linear,242,10.0,1,332.6508493423462,5000,,0.9199866644440741,0.8694379391100703,0.988681757656458,0.9252336448598131,0.9807603217968697
news20,DCD_L1_perm,42,100.0,1,362.3792209625244,5000,7037.978248228497,0.9689948324720786,0.9559848005066498,0.9846705805609915,0.9701156812339332,0.9945550096979976
news20,LinearSVC_L1,42,100.0,1,219.49817419052124,5000,,0.9671611935322554,0.9572840293273829,0.9794520547945206,0.968241173625665,0.9943894287044273
news20,LinearSVC_L2,42,100.0,1,231.42584776878357,5000,,0.9666611101850309,0.9563694267515923,0.9794520547945206,0.9677731227844022,0.9944225671437045
news20,SVC_linear,42,100.0,1,458.5472021102905,5000,,0.923320553425571,0.8781195589088798,0.9869536855838226,0.9293611793611793,0.9837144031444599
news20,DCD_L1_perm,142,100.0,1,198.34726357460022,5000,6921.998392552615,0.9674945824304051,0.9516441005802708,0.984984984984985,0.9680275454992622,0.9943416100977727
news20,LinearSVC_L1,142,100.0,1,123.10069394111633,5000,,0.9668278046341057,0.9527508090614887,0.9823156489823156,0.967307376375883,0.9944785447228265
news20,LinearSVC_L2,142,100.0,1,120.21810722351074,5000,,0.966494415735956,0.9521345407503234,0.9823156489823156,0.9669896534734768,0.9943426104318843
news20,SVC_linear,142,100.0,1,216.0698835849762,5000,,0.9203200533422237,0.8696800704432052,0.9886553219886554,0.9253591505309182,0.9817951973737007
news20,DCD_L1_perm,242,100.0,1,195.6135561466217,5000,5952.313026380179,0.9693282213702283,0.9563106796116505,0.9836884154460719,0.9698063669182803,0.9948426027400307
news20,LinearSVC_L1,242,100.0,1,122.1904444694519,5000,,0.968661443573929,0.9577373211963589,0.9806924101198402,0.969078947368421,0.995154707468506
news20,LinearSVC_L2,242,100.0,1,121.9398443698883,5000,,0.968661443573929,0.9577373211963589,0.9806924101198402,0.969078947368421,0.9952350677671841
news20,SVC_linear,242,100.0,1,214.79401683807373,5000,,0.9199866644440741,0.8694379391100703,0.988681757656458,0.9252336448598131,0.9807379809669466
rcv1,DCD_L1_perm,42,0.001,1,0.16550827026367188,35,0.15835582736891587,0.9543882759756298,0.9590137688120397,0.9526081424936387,0.9558002233923727,0.9853670020858365
rcv1,LinearSVC_L1,42,0.001,1,0.11053228378295898,34,,0.9543882759756298,0.95872,0.9529262086513995,0.9558143244536609,0.9853902407877009
rcv1,LinearSVC_L2,42,0.001,1,0.15045857429504395,46,,0.9561995718755145,0.9606274007682458,0.9545165394402035,0.9575622208040843,0.9868017204458008
rcv1,SVC_linear,42,0.001,1,50.52123284339905,3559,,0.9547176025028816,0.9526664562953613,0.9602417302798982,0.9564390939331538,0.987260739103655
rcv1,DCD_L1_perm,142,0.001,1,0.2999074459075928,58,0.15864042169847634,0.9545529392392558,0.9530956848030019,0.9603024574669187,0.9566854990583804,0.983961399026629
rcv1,LinearSVC_L1,142,0.001,1,0.16765332221984863,57,,0.9543882759756298,0.9527977492966552,0.9603024574669187,0.9565353836497725,0.9839634639239615
rcv1,LinearSVC_L2,142,0.001,1,0.17568206787109375,74,,0.9545529392392558,0.9536631183469004,0.9596723377441714,0.9566582914572864,0.9848582165416536
rcv1,SVC_linear,142,0.001,1,55.28794288635254,3959,,0.9537296229211263,0.9507634777189156,0.9612476370510397,0.955976813410622,0.9853603126298032
rcv1,DCD_L1_perm,242,0.001,1,0.2719755172729492,57,0.15735536797470787,0.9489543882759757,0.9577146546158812,0.9431023521932613,0.9503523382447149,0.9820180440735152
rcv1,LinearSVC_L1,242,0.001,1,0.20232105255126953,60,,0.9487897250123497,0.9577010009686794,0.9427844882390337,0.9501842063110684,0.9820239083213896
rcv1,LinearSVC_L2,242,0.001,1,0.22264361381530762,75,,0.9504363576486086,0.9590190383994837,0.9446916719643992,0.9518014411529223,0.9830632919585305
rcv1,SVC_linear,242,0.001,1,52.625927448272705,3643,,0.9492837148032274,0.9513358778625954,0.9507310870947234,0.951033386327504,0.9840681416915228
rcv1,DCD_L1_perm,42,0.01,1,1.4343137741088867,301,0.3553694453286884,0.9529063066029969,0.9568414322250639,0.9519720101781171,0.9544005102040817,0.985123104308325
rcv1,LinearSVC_L1,42,0.01,1,0.6804630756378174,310,,0.9530709698666228,0.9568552253116012,0.9522900763358778,0.9545671927307509,0.9851298370163417
rcv1,LinearSVC_L2,42,0.01,1,1.0502371788024902,450,,0.952741643339371,0.9585874799357945,0.9497455470737913,0.9541460297172072,0.9855579069357319
rcv1,SVC_linear,42,0.01,1,52.48950266838074,3641,,0.9525769800757451,0.9510423246999369,0.9576972010178118,0.9543581616481775,0.9866761880189072
rcv1,DCD_L1_perm,142,0.01,1,1.9158716201782227,401,0.3916214199526331,0.9492837148032274,0.9486537257357546,0.9546313799621928,0.9516331658291457,0.9821691768210709
rcv1,LinearSVC_L1,142,0.01,1,1.0156371593475342,414,,0.9492837148032274,0.9486537257357546,0.9546313799621928,0.9516331658291457,0.9821265747287432
rcv1,LinearSVC_L2,142,0.01,1,0.8581535816192627,307,,0.9489543882759757,0.9489028213166144,0.9536862003780718,0.9512884978001257,0.9828535272684907
rcv1,SVC_linear,142,0.01,1,53.788114070892334,3986,,0.9494483780668533,0.94754917265064,0.9562066792690611,0.9518582405519836,0.9832043424573539
rcv1,DCD_L1_perm,242,0.01,1,2.9146242141723633,608,0.39122164555957917,0.9436851638399473,0.9510939510939511,0.9396058486967578,0.9453149984010234,0.9796236933858452
rcv1,LinearSVC_L1,242,0.01,1,1.3483364582061768,619,,0.9436851638399473,0.9510939510939511,0.9396058486967578,0.9453149984010234,0.9795992590197019
rcv1,LinearSVC_L2,242,0.01,1,1.4220259189605713,569,,0.9433558373126956,0.9516441005802708,0.9383343928798474,0.9449423815620999,0.9799545890020158
rcv1,SVC_linear,242,0.01,1,51.06853532791138,3442,,0.9443438168944508,0.9468491406747295,0.945645263827082,0.9462468193384224,0.981230823094972
rcv1,DCD_L1_perm,42,0.1,1,15.839879035949707,3323,1.8838516050896326,0.936933970031286,0.9437479909996785,0.9338422391857506,0.9387689848121503,0.9770596005375742
rcv1,LinearSVC_L1,42,0.1,1,6.528073072433472,3300,,0.936933970031286,0.9434628975265018,0.9341603053435115,0.9387885568163656,0.9771896938311889
rcv1,LinearSVC_L2,42,0.1,1,7.416111946105957,3630,,0.936933970031286,0.945178974524347,0.9322519083969466,0.9386709367493995,0.9772407321016386
rcv1,SVC_linear,42,0.1,1,48.211345195770264,3972,,0.936933970031286,0.9403508771929825,0.9376590330788804,0.9390030259595477,0.9783039570079672
rcv1,DCD_L1_perm,142,0.1,1,8.530688047409058,1838,2.1810698051840576,0.9231022558867117,0.9273760656772971,0.9253308128544423,0.9263523103611417,0.9723291802814042
rcv1,LinearSVC_L1,142,0.1,1,3.77577543258667,1853,,0.9229375926230858,0.9270833333333334,0.9253308128544423,0.9262062440870388,0.9722374553683308
rcv1,LinearSVC_L2,142,0.1,1,5.825119733810425,2798,,0.9245842252593447,0.9286616161616161,0.9269061121613107,0.9277830337432986,0.9730218989969597
rcv1,SVC_linear,142,0.1,1,43.13666892051697,3803,,0.9234315824139634,0.9231490159325211,0.9310018903591682,0.9270588235294117,0.973058089039677
rcv1,DCD_L1_perm,242,0.1,1,15.048937559127808,3106,1.8014113554417466,0.92837148032274,0.9362729320888317,0.924666242848061,0.9304333919718535,0.9701393584208755
rcv1,LinearSVC_L1,242,0.1,1,6.503528356552124,3123,,0.92837148032274,0.9359922804760373,0.9249841068022886,0.9304556354916067,0.9701617294405442
rcv1,LinearSVC_L2,242,0.1,1,7.547208786010742,3414,,0.9323233986497612,0.9409867784585617,0.9275270184361093,0.93420842004162,0.9730001340089237
rcv1,SVC_linear,242,0.1,1,74.28326082229614,3653,,0.9293594599044953,0.9305863708399366,0.9332485696122059,0.9319155689573083,0.9721143067883447
rcv1,DCD_L1_perm,42,1.0,1,24.243488311767578,5000,27.566712188937856,0.9114111641692738,0.9241536458333334,0.9029898218829516,0.9134491634491635,0.9570037320920824
rcv1,LinearSVC_L1,42,1.0,1,9.334639072418213,5000,,0.9082825621603821,0.9203769905752356,0.9007633587786259,0.9104645555376949,0.9544141371231094
rcv1,LinearSVC_L2,42,1.0,1,9.364386081695557,5000,,0.9158570722871727,0.928130081300813,0.9077608142493638,0.917832448946776,0.958956217416951
rcv1,SVC_linear,42,1.0,1,61.57666873931885,4312,,0.906800592787749,0.9126120358514724,0.9068066157760815,0.9097000638162093,0.9505496713135383
rcv1,DCD_L1_perm,142,1.0,1,23.527416706085205,5000,26.93999318657698,0.8975794500246995,0.907667731629393,0.8950850661625709,0.9013324873096447,0.9512611414795924
rcv1,LinearSVC_L1,142,1.0,1,9.020061254501343,5000,,0.8957681541248148,0.9057809006707123,0.8935097668557026,0.899603489294211,0.9496802995535693
rcv1,LinearSVC_L2,142,1.0,1,9.292399644851685,5000,,0.9007080520335913,0.9097864201466369,0.8991808443604284,0.904452543178577,0.954729082209649
rcv1,SVC_linear,142,1.0,1,33.60119843482971,4028,,0.902519347933476,0.9101016518424396,0.9026465028355387,0.9063587472318887,0.952695919089063
rcv1,DCD_L1_perm,242,1.0,1,24.026474714279175,5000,28.928282259690423,0.9262308578956034,0.9343206696716033,0.9224411951684679,0.9283429302623161,0.9682183828532867
rcv1,LinearSVC_L1,242,1.0,1,10.932462692260742,5000,,0.9268895109501071,0.9335686777920411,0.924666242848061,0.9290961354199936,0.967299324894753
rcv1,LinearSVC_L2,242,1.0,1,10.94321322441101,5000,,0.9250782150502223,0.9355778569116219,0.9186268277177368,0.9270248596631917,0.9682001385265665
rcv1,SVC_linear,242,1.0,1,65.7878987789154,3740,,0.9181623579779351,0.9171653543307087,0.9256198347107438,0.9213732004429679,0.9554059786224273
rcv1,DCD_L1_perm,42,10.0,1,23.317589044570923,5000,384.32309026732156,0.9117404906965256,0.9253098499673842,0.90235368956743,0.9136876006441224,0.9569646389487593
rcv1,LinearSVC_L1,42,10.0,1,9.390021085739136,5000,,0.9109171743783961,0.9216067379332685,0.9048982188295165,0.9131760552078318,0.9543628816685301
rcv1,LinearSVC_L2,42,10.0,1,9.402991771697998,5000,,0.9095998682693891,0.9216769580760481,0.9020356234096693,0.9117505224240475,0.9546712831325249
rcv1,SVC_linear,42,10.0,1,62.38916635513306,4312,,0.906800592787749,0.9126120358514724,0.9068066157760815,0.9097000638162093,0.9505496713135383
rcv1,DCD_L1_perm,142,10.0,1,22.948974609375,5000,385.08984719811167,0.8975794500246995,0.9074074074074074,0.8954001260239446,0.9013637805264827,0.9512677708868169
rcv1,LinearSVC_L1,142,10.0,1,9.199961423873901,5000,,0.8970854602338219,0.9070584477802619,0.8947700063011972,0.9008723235527359,0.949910155230287
rcv1,LinearSVC_L2,142,10.0,1,9.561820268630981,5000,,0.8979087765519512,0.9064290260980268,0.8972904851921865,0.9018366054464851,0.9506768842133817
rcv1,SVC_linear,142,10.0,1,33.821295499801636,4028,,0.902519347933476,0.9101016518424396,0.9026465028355387,0.9063587472318887,0.952695919089063
rcv1,DCD_L1_perm,242,10.0,1,25.186724424362183,5000,623.5236681611689,0.9260661946319776,0.9340199549404571,0.9224411951684679,0.9281944666560051,0.9686803552691677
rcv1,LinearSVC_L1,242,10.0,1,11.650290250778198,5000,,0.9245842252593447,0.9332688588007737,0.9202161474888748,0.9266965428937259,0.967532374449168
rcv1,LinearSVC_L2,242,10.0,1,10.514530897140503,5000,,0.9254075415774741,0.935901586273875,0.9189446916719644,0.927345629510826,0.9677894239809947
rcv1,SVC_linear,242,10.0,1,65.72397685050964,3740,,0.9181623579779351,0.9171653543307087,0.9256198347107438,0.9213732004429679,0.9554059786224273
rcv1,DCD_L1_perm,42,100.0,1,23.645771026611328,5000,5622.646763985212,0.9122344804874033,0.9231766612641815,0.905852417302799,0.914432493177075,0.9570408705782397
rcv1,LinearSVC_L1,42,100.0,1,9.376124382019043,5000,,0.9089412152148856,0.9215750081353726,0.9007633587786259,0.9110503458259611,0.9544576825410892
rcv1,LinearSVC_L2,42,100.0,1,9.492731809616089,5000,,0.9094352050057632,0.9216514954486346,0.9017175572519084,0.9115755627009646,0.954589187531546
rcv1,SVC_linear,42,100.0,1,61.33426260948181,4312,,0.906800592787749,0.9126120358514724,0.9068066157760815,0.9097000638162093,0.9505496713135383
rcv1,DCD_L1_perm,142,100.0,1,23.462172031402588,5000,3531.2139071611045,0.8980734398155772,0.9088,0.8947700063011972,0.9017304334021273,0.9511786542651107
rcv1,LinearSVC_L1,142,100.0,1,9.364979028701782,5000,,0.8977441132883254,0.9074369613788701,0.8957151858853182,0.9015379736800381,0.9502709688693904
rcv1,LinearSVC_L2,142,100.0,1,9.655696868896484,5000,,0.8957681541248148,0.90656,0.8925645872715816,0.8995078583902206,0.9501557693340141
rcv1,SVC_linear,142,100.0,1,33.66556692123413,4028,,0.902519347933476,0.9101016518424396,0.9026465028355387,0.9063587472318887,0.952695919089063
rcv1,DCD_L1_perm,242,100.0,1,23.90815019607544,5000,5762.31278999754,0.9249135517865964,0.9347123464770524,0.919262555626192,0.926923076923077,0.9681515955858286
rcv1,LinearSVC_L1,242,100.0,1,11.479187726974487,5000,,0.922608266095834,0.9335709656513286,0.9157660521296885,0.9245827984595636,0.9670078500559601
rcv1,LinearSVC_L2,242,100.0,1,11.22111964225769,5000,,0.9249135517865964,0.9355569948186528,0.9183089637635092,0.9268527430221367,0.9677454421219369
rcv1,SVC_linear,242,100.0,1,66.63385438919067,3740,,0.9181623579779351,0.9171653543307087,0.9256198347107438,0.9213732004429679,0.9554059786224273
real-sim,DCD_L1_perm,42,0.001,1,1.2003600597381592,82,0.736470259247885,0.9586041580233255,0.9348927294398093,0.931561757719715,0.933224271267103,0.9891873975785217
real-sim,LinearSVC_L1,42,0.001,1,0.45217251777648926,80,,0.9592034296777763,0.937621540762902,0.9305225653206651,0.9340585649355487,0.9891760328539595
real-sim,LinearSVC_L2,42,0.001,1,0.664731502532959,117,,0.9611395380998479,0.9412909989516249,0.9330463182897862,0.9371505256094833,0.9904172195845033
real-sim,SVC_linear,42,0.001,1,139.11319041252136,5000,,0.9576361038122897,0.9394168303369089,0.9230997624703088,0.9311868214152003,0.9874441480859542
real-sim,DCD_L1_perm,142,0.001,1,0.5135083198547363,33,0.7548101751888763,0.9605863642649702,0.9336415150611392,0.9385399490331284,0.9360843238394259,0.9896591330267199
real-sim,LinearSVC_L1,142,0.001,1,0.2734041213989258,34,,0.9612778315585673,0.9369099355612168,0.937190825963124,0.9370503597122302,0.989650800671482
real-sim,LinearSVC_L2,142,0.001,1,0.31749773025512695,56,,0.9632139399806389,0.9397933203534522,0.9406385849198021,0.9402157626610729,0.9907402137086464
real-sim,SVC_linear,142,0.001,1,142.3392243385315,5000,,0.9586502558428986,0.9361027190332326,0.9289461849797631,0.9325107215408923,0.9883907589610091
real-sim,DCD_L1_perm,242,0.001,1,1.0213980674743652,75,0.7602399195843761,0.9611395380998479,0.9344213649851631,0.9401403194506642,0.9372721184611951,0.9896665587666126
real-sim,LinearSVC_L1,242,0.001,1,0.561234712600708,131,,0.9622919835891762,0.9382918467729915,0.9396924914166294,0.9389916467780429,0.9896585045920641
real-sim,LinearSVC_L2,242,0.001,1,0.5238161087036133,104,,0.9633522334393583,0.9417838970368153,0.9393939393939394,0.9405874000448396,0.9905507558051334
real-sim,SVC_linear,242,0.001,1,141.54099655151367,5000,,0.9589729405799106,0.9410782080485953,0.9250634423048216,0.9330021077988557,0.9885386806362093
real-sim,DCD_L1_perm,42,0.01,1,18.003822803497314,731,2.8186551594374762,0.950859724335039,0.9190067986993793,0.9230997624703088,0.9210487335209598,0.9862192789162664
real-sim,LinearSVC_L1,42,0.01,1,3.883513927459717,745,,0.9516894850873554,0.922209026128266,0.922209026128266,0.922209026128266,0.986219963777397
real-sim,LinearSVC_L2,42,0.01,1,5.877662420272827,926,,0.9530263218549763,0.925942482491432,0.9225059382422803,0.9242210158399643,0.9866042602014929
