method,0.001,0.01,0.1,1.0,10.0,100.0
DCD_L1_perm,499.8,995.1,2041.1,3184.7,4299.6,5000.0
DCD_L1_perm_shrink,491.7,999.3,2058.6,3265.3,4313.1,5000.0
DCD_L2_perm,6.8,39.7,357.7,3033.8,5000.0,5000.0
DCD_L2_perm_shrink,850.7,1048.9,2423.6,4077.7,4783.6,5000.0
LinearSVC_L1,495.4,999.7,2060.1,3258.6,4312.6,5000.0
LinearSVC_L2,859.1,1045.7,2413.6,4075.9,4780.1,5000.0
SVC_linear,4786.7,4781.6,4801.6,4837.8,4837.8,4837.8
